stride,number,mis
11,60204144,565
11,60613696,563
11,61023248,560
11,61432800,558
11,61842352,562
11,62251904,564
11,62661456,565
11,63071008,564
11,63480560,565
11,63890112,564
11,64299664,565
11,64709216,566
11,65118768,562
11,65528320,564
12,409536,551
12,819072,747
12,1228608,809
12,1638144,816
12,2047680,820
12,2457216,806
12,2866752,771
12,3276288,737
12,3685824,691
12,4095360,663
12,4504896,666
12,4914432,659
12,5323968,640
12,5733504,638
12,6143040,631
12,6552576,628
12,6962112,625
12,7371648,616
12,7781184,621
12,8190720,570
12,8600256,581
12,9009792,588
12,9419328,589
12,9828864,566
12,10238400,579
12,10647936,584
12,11057472,584
12,11467008,583
12,11876544,586
12,12286080,584
12,12695616,577
12,13105152,581
12,13514688,573
12,13924224,571
12,14333760,578
12,14743296,579
12,15152832,577
12,15562368,581
12,15971904,578
12,16381440,576
12,16790976,577
12,17200512,571
12,17610048,577
12,18019584,576
12,18429120,576
12,18838656,578
12,19248192,574
12,19657728,577
12,20067264,578
12,20476800,570
12,20886336,573
12,21295872,575
12,21705408,576
12,22114944,576
12,22524480,574
12,22934016,573
12,23343552,570
12,23753088,566
12,24162624,572
12,24572160,574
12,24981696,558
12,25391232,566
12,25800768,564
12,26210304,566
12,26619840,564
12,27029376,567
12,27438912,569
12,27848448,565
12,28257984,571
12,28667520,564
12,29077056,565
12,29486592,564
12,29896128,569
12,30305664,568
12,30715200,568
12,31124736,569
12,31534272,567
12,31943808,567
12,32353344,566
12,32762880,566
12,33172416,567
12,33581952,569
12,33991488,570
12,34401024,570
12,34810560,566
12,35220096,569
12,35629632,568
12,36039168,567
12,36448704,568
12,36858240,557
12,37267776,563
12,37677312,561
12,38086848,561
12,38496384,565
12,38905920,561
12,39315456,561
12,39724992,563
12,40134528,564
12,40544064,565
12,40953600,563
12,41363136,561
12,41772672,566
12,42182208,565
12,42591744,565
12,43001280,501
12,43410816,559
12,43820352,564
12,44229888,564
12,44639424,565
12,45048960,564
12,45458496,562
12,45868032,564
12,46277568,554
12,46687104,560
12,47096640,556
12,47506176,561
12,47915712,564
12,48325248,562
12,48734784,561
12,49144320,559
12,49553856,564
12,49963392,562
12,50372928,562
12,50782464,564
12,51192000,563
12,51601536,562
12,52011072,561
12,52420608,564
12,52830144,560
12,53239680,511
12,53649216,562
12,54058752,562
12,54468288,559
12,54877824,558
12,55287360,557
12,55696896,560
12,56106432,559
12,56515968,559
12,56925504,560
12,57335040,561
12,57744576,559
12,58154112,561
12,58563648,562
12,58973184,562
12,59382720,560
12,59792256,563
12,60201792,563
12,60611328,562
12,61020864,559
12,61430400,561
12,61839936,561
12,62249472,515
12,62659008,555
12,63068544,559
12,63478080,550
12,63887616,557
12,64297152,558
12,64706688,562
12,65116224,559
12,65525760,559
13,409552,550
13,819104,679
13,1228656,801
13,1638208,873
13,2047760,842
13,2457312,797
13,2866864,762
13,3276416,749
13,3685968,724
13,4095520,691
13,4505072,688
13,4914624,665
13,5324176,640
13,5733728,628
13,6143280,631
13,6552832,628
13,6962384,625
13,7371936,621
13,7781488,618
13,8191040,621
13,8600592,613
13,9010144,566
13,9419696,587
13,9829248,588
13,10238800,589
13,10648352,583
13,11057904,583
13,11467456,578
13,11877008,583
13,12286560,584
13,12696112,568
13,13105664,580
13,13515216,583
13,13924768,583
13,14334320,585
13,14743872,585
13,15153424,579
13,15562976,434
13,15972528,581
13,16382080,578
13,16791632,586
13,17201184,582
13,17610736,586
13,18020288,584
13,18429840,583
13,18839392,583
13,19248944,585
13,19658496,581
13,20068048,584
13,20477600,584
13,20887152,584
13,21296704,586
13,21706256,578
13,22115808,581
13,22525360,579
13,22934912,582
13,23344464,582
13,23754016,587
13,24163568,583
13,24573120,579
13,24982672,578
13,25392224,578
13,25801776,582
13,26211328,580
13,26620880,579
13,27030432,567
13,27439984,569
13,27849536,563
13,28259088,572
13,28668640,572
13,29078192,575
13,29487744,571
13,29897296,571
13,30306848,572
13,30716400,575
13,31125952,574
13,31535504,576
13,31945056,574
13,32354608,573
13,32764160,571
13,33173712,575
13,33583264,576
13,33992816,577
13,34402368,577
13,34811920,577
13,35221472,572
13,35631024,576
13,36040576,576
13,36450128,575
13,36859680,575
13,37269232,575
13,37678784,570
13,38088336,575
13,38497888,569
13,38907440,571
13,39316992,568
13,39726544,566
13,40136096,573
13,40545648,572
13,40955200,572
13,41364752,576
13,41774304,574
13,42183856,572
13,42593408,571
13,43002960,572
13,43412512,573
13,43822064,571
13,44231616,508
13,44641168,567
13,45050720,570
13,45460272,569
13,45869824,569
13,46279376,569
13,46688928,570
13,47098480,571
13,47508032,572
13,47917584,565
13,48327136,562
13,48736688,568
13,49146240,569
13,49555792,567
13,49965344,569
13,50374896,570
13,50784448,570
13,51194000,568
13,51603552,567
13,52013104,571
13,52422656,572
13,52832208,569
13,53241760,571
13,53651312,570
13,54060864,571
13,54470416,518
13,54879968,569
13,55289520,567
13,55699072,567
13,56108624,566
13,56518176,563
13,56927728,567
13,57337280,568
13,57746832,567
13,58156384,568
13,58565936,569
13,58975488,568
13,59385040,570
13,59794592,568
13,60204144,568
13,60613696,569
13,61023248,569
13,61432800,570
13,61842352,567
13,62251904,569
13,62661456,569
13,63071008,565
13,63480560,563
13,63890112,566
13,64299664,568
13,64709216,566
13,65118768,565
13,65528320,568
14,409584,564
14,819168,681
14,1228752,831
14,1638336,817
14,2047920,784
14,2457504,778
14,2867088,768
14,3276672,707
14,3686256,708
14,4095840,703
14,4505424,681
14,4915008,664
14,5324592,655
14,5734176,645
14,6143760,642
14,6553344,630
14,6962928,621
14,7372512,613
14,7782096,612
14,8191680,613
14,8601264,609
14,9010848,613
14,9420432,608
14,9830016,608
14,10239600,602
14,10649184,605
14,11058768,596
14,11468352,596
14,11877936,589
14,12287520,587
14,12697104,589
14,13106688,589
14,13516272,589
14,13925856,588
14,14335440,588
14,14745024,569
14,15154608,579
14,15564192,578
14,15973776,561
14,16383360,562
14,16792944,568
14,17202528,570
14,17612112,571
14,18021696,440
14,18431280,571
14,18840864,571
14,19250448,571
14,19660032,571
14,20069616,575
14,20479200,575
14,20888784,577
14,21298368,573
14,21707952,573
14,22117536,577
14,22527120,578
14,22936704,572
14,23346288,577
14,23755872,577
14,24165456,575
14,24575040,572
14,24984624,574
14,25394208,577
14,25803792,571
14,26213376,575
14,26622960,576
14,27032544,574
14,27442128,575
14,27851712,572
14,28261296,570
14,28670880,570
14,29080464,560
14,29490048,569
14,29899632,562
14,30309216,565
14,30718800,570
14,31128384,570
14,31537968,568
14,31947552,571
14,32357136,569
14,32766720,573
14,33176304,571
14,33585888,571
14,33995472,568
14,34405056,571
14,34814640,570
14,35224224,569
14,35633808,572
14,36043392,568
14,36452976,570
14,36862560,570
14,37272144,572
14,37681728,571
14,38091312,566
14,38500896,567
14,38910480,569
14,39320064,568
14,39729648,573
14,40139232,564
14,40548816,564
14,40958400,563
14,41367984,567
14,41777568,568
14,42187152,568
14,42596736,566
14,43006320,569
14,43415904,568
14,43825488,568
14,44235072,568
14,44644656,566
14,45054240,569
14,45463824,569
14,45873408,568
14,46282992,567
14,46692576,562
14,47102160,567
14,47511744,565
14,47921328,567
14,48330912,568
14,48740496,569
14,49150080,560
14,49559664,564
14,49969248,563
14,50378832,560
14,50788416,565
14,51198000,565
14,51607584,563
14,52017168,566
14,52426752,567
14,52836336,564
14,53245920,568
14,53655504,569
14,54065088,564
14,54474672,567
14,54884256,567
14,55293840,567
14,55703424,563
14,56113008,566
14,56522592,566
14,56932176,564
14,57341760,562
14,57751344,560
14,58160928,564
14,58570512,564
14,58980096,562
14,59389680,564
14,59799264,553
14,60208848,563
14,60618432,565
14,61028016,565
14,61437600,566
14,61847184,563
14,62256768,565
14,62666352,566
14,63075936,565
14,63485520,564
14,63895104,564
14,64304688,557
14,64714272,559
14,65123856,562
14,65533440,564
15,409560,572
15,819120,739
15,1228680,830
15,1638240,848
15,2047800,757
15,2457360,766
15,2866920,763
15,3276480,711
15,3686040,681
15,4095600,689
15,4505160,682
15,4914720,666
15,5324280,648
15,5733840,635
15,6143400,630
15,6552960,622
15,6962520,625
15,7372080,619
15,7781640,613
15,8191200,614
15,8600760,610
15,9010320,601
15,9419880,603
15,9829440,601
15,10239000,596
15,10648560,597
15,11058120,596
15,11467680,596
15,11877240,589
15,12286800,590
15,12696360,587
15,13105920,591
15,13515480,583
15,13925040,587
15,14334600,585
15,14744160,581
15,15153720,587
15,15563280,584
15,15972840,581
15,16382400,582
15,16791960,582
15,17201520,563
15,17611080,567
15,18020640,573
15,18430200,563
15,18839760,571
15,19249320,575
15,19658880,573
15,20068440,576
15,20478000,567
15,20887560,574
15,21297120,574
15,21706680,563
15,22116240,566
15,22525800,565
15,22935360,570
15,23344920,572
15,23754480,567
15,24164040,570
15,24573600,570
15,24983160,573
15,25392720,572
15,25802280,572
15,26211840,573
15,26621400,566
15,27030960,571
15,27440520,571
15,27850080,572
15,28259640,570
15,28669200,571
15,29078760,571
15,29488320,569
15,29897880,570
15,30307440,570
15,30717000,569
15,31126560,562
15,31536120,565
15,31945680,559
15,32355240,569
15,32764800,567
15,33174360,567
15,33583920,564
15,33993480,567
15,34403040,563
15,34812600,566
15,35222160,494
15,35631720,565
15,36041280,566
15,36450840,566
15,36860400,565
15,37269960,568
15,37679520,558
15,38089080,564
15,38498640,563
15,38908200,563
15,39317760,566
15,39727320,563
15,40136880,565
15,40546440,567
15,40956000,564
15,41365560,560
15,41775120,561
15,42184680,556
15,42594240,563
15,43003800,566
15,43413360,563
15,43822920,565
15,44232480,563
15,44642040,564
15,45051600,565
15,45461160,563
15,45870720,566
15,46280280,566
15,46689840,566
15,47099400,561
15,47508960,563
15,47918520,567
15,48328080,564
15,48737640,566
15,49147200,563
15,49556760,563
15,49966320,564
15,50375880,556
15,50785440,560
15,51195000,559
15,51604560,563
15,52014120,563
15,52423680,563
15,52833240,560
15,53242800,564
15,53652360,565
15,54061920,563
15,54471480,562
15,54881040,565
15,55290600,564
15,55700160,564
15,56109720,563
15,56519280,516
15,56928840,562
15,57338400,564
15,57747960,561
15,58157520,555
15,58567080,561
15,58976640,558
15,59386200,561
15,59795760,561
15,60205320,561
15,60614880,563
15,61024440,563
15,61434000,563
15,61843560,562
15,62253120,564
15,62662680,562
15,63072240,563
15,63481800,564
15,63891360,560
15,64300920,561
15,64710480,562
15,65120040,522
15,65529600,558
16,409600,541
16,819200,672
16,1228800,739
16,1638400,763
16,2048000,746
16,2457600,733
16,2867200,722
16,3276800,696
16,3686400,677
16,4096000,615
16,4505600,618
16,4915200,590
16,5324800,595
16,5734400,600
16,6144000,580
16,6553600,589
16,6963200,586
16,7372800,579
16,7782400,581
16,8192000,578
16,8601600,576
16,9011200,574
16,9420800,568
16,9830400,562
16,10240000,558
16,10649600,558
16,11059200,559
16,11468800,562
16,11878400,556
16,12288000,557
16,12697600,555
16,13107200,551
16,13516800,549
16,13926400,548
16,14336000,549
16,14745600,548
16,15155200,548
16,15564800,547
16,15974400,546
16,16384000,550
16,16793600,545
16,17203200,544
16,17612800,543
16,18022400,540
16,18432000,542
16,18841600,541
16,19251200,542
16,19660800,531
16,20070400,534
16,20480000,533
16,20889600,531
16,21299200,535
16,21708800,535
16,22118400,536
16,22528000,535
16,22937600,535
16,23347200,538
16,23756800,534
16,24166400,534
16,24576000,537
16,24985600,536
16,25395200,534
16,25804800,536
16,26214400,536
16,26624000,520
16,27033600,526
16,27443200,529
16,27852800,528
16,28262400,530
16,28672000,533
16,29081600,532
16,29491200,530
16,29900800,531
16,30310400,532
16,30720000,533
16,31129600,532
16,31539200,532
16,31948800,533
16,32358400,523
16,32768000,528
16,33177600,524
16,33587200,529
16,33996800,531
16,34406400,532
16,34816000,530
16,35225600,531
16,35635200,530
16,36044800,533
16,36454400,533
16,36864000,529
16,37273600,532
16,37683200,531
16,38092800,532
16,38502400,532
16,38912000,530
16,39321600,531
16,39731200,531
16,40140800,532
16,40550400,531
16,40960000,532
16,41369600,531
16,41779200,530
16,42188800,531
16,42598400,525
16,43008000,525
16,43417600,523
16,43827200,528
16,44236800,526
16,44646400,528
16,45056000,527
16,45465600,529
16,45875200,530
16,46284800,530
16,46694400,532
16,47104000,528
16,47513600,529
16,47923200,529
16,48332800,530
16,48742400,530
16,49152000,531
16,49561600,527
16,49971200,529
16,50380800,528
16,50790400,529
16,51200000,525
16,51609600,522
16,52019200,527
16,52428800,527
16,52838400,527
16,53248000,527
16,53657600,529
16,54067200,527
16,54476800,528
16,54886400,529
16,55296000,528
16,55705600,527
16,56115200,527
16,56524800,525
16,56934400,527
16,57344000,526
16,57753600,528
16,58163200,527
16,58572800,523
16,58982400,525
16,59392000,525
16,59801600,527
16,60211200,525
16,60620800,524
16,61030400,528
16,61440000,528
16,61849600,527
16,62259200,527
16,62668800,528
16,63078400,526
16,63488000,525
16,63897600,526
16,64307200,526
16,64716800,529
16,65126400,490
16,65536000,522
17,409496,548
17,818992,593
17,1228488,657
17,1637984,785
17,2047480,773
17,2456976,765
17,2866472,709
17,3275968,705
17,3685464,698
17,4094960,683
17,4504456,669
17,4913952,623
17,5323448,607
17,5732944,616
17,6142440,615
17,6551936,619
17,6961432,603
17,7370928,607
17,7780424,609
17,8189920,601
17,8599416,598
17,9008912,601
17,9418408,595
17,9827904,593
17,10237400,594
17,10646896,582
17,11056392,587
17,11465888,587
17,11875384,586
17,12284880,587
17,12694376,584
17,13103872,583
17,13513368,582
17,13922864,580
17,14332360,582
17,14741856,578
17,15151352,579
17,15560848,580
17,15970344,579
17,16379840,578
17,16789336,578
17,17198832,572
17,17608328,576
17,18017824,579
17,18427320,577
17,18836816,574
17,19246312,572
17,19655808,576
17,20065304,557
17,20474800,564
17,20884296,570
17,21293792,559
17,21703288,565
17,22112784,457
17,22522280,568
17,22931776,567
17,23341272,566
17,23750768,567
17,24160264,566
17,24569760,567
17,24979256,567
17,25388752,566
17,25798248,570
17,26207744,566
17,26617240,568
17,27026736,566
17,27436232,569
17,27845728,567
17,28255224,568
17,28664720,564
17,29074216,563
17,29483712,554
17,29893208,561
17,30302704,564
17,30712200,566
17,31121696,564
17,31531192,566
17,31940688,563
17,32350184,567
17,32759680,563
17,33169176,560
17,33578672,562
17,33988168,558
17,34397664,563
17,34807160,563
17,35216656,561
17,35626152,563
17,36035648,561
17,36445144,560
17,36854640,562
17,37264136,567
17,37673632,564
17,38083128,562
17,38492624,565
17,38902120,560
17,39311616,561
17,39721112,562
17,40130608,563
17,40540104,564
17,40949600,550
17,41359096,558
17,41768592,558
17,42178088,559
17,42587584,558
17,42997080,554
17,43406576,558
17,43816072,552
17,44225568,561
17,44635064,561
17,45044560,557
17,45454056,561
17,45863552,560
17,46273048,561
17,46682544,560
17,47092040,560
17,47501536,559
17,47911032,508
17,48320528,562
17,48730024,560
17,49139520,558
17,49549016,560
17,49958512,556
17,50368008,559
17,50777504,558
17,51187000,563
17,51596496,559
17,52005992,558
17,52415488,553
17,52824984,559
17,53234480,560
17,53643976,559
17,54053472,558
17,54462968,562
17,54872464,562
17,55281960,561
17,55691456,561
17,56100952,558
17,56510448,561
17,56919944,557
17,57329440,558
17,57738936,557
17,58148432,559
17,58557928,560
17,58967424,561
17,59376920,552
17,59786416,557
17,60195912,555
17,60605408,559
17,61014904,557
17,61424400,556
17,61833896,557
17,62243392,560
17,62652888,559
17,63062384,557
17,63471880,559
17,63881376,557
17,64290872,560
17,64700368,560
17,65109864,562
17,65519360,558
18,409536,542
18,819072,600
18,1228608,867
18,1638144,848
18,2047680,824
18,2457216,808
18,2866752,632
18,3276288,627
18,3685824,678
18,4095360,678
18,4504896,648
18,4914432,589
18,5323968,588
18,5733504,606
18,6143040,615
18,6552576,617
18,6962112,611
18,7371648,609
18,7781184,606
18,8190720,589
18,8600256,596
18,9009792,600
18,9419328,593
18,9828864,578
18,10238400,583
18,10647936,585
18,11057472,585
18,11467008,586
18,11876544,584
18,12286080,583
18,12695616,579
18,13105152,579
18,13514688,578
18,13924224,575
18,14333760,573
18,14743296,577
18,15152832,577
18,15562368,578
18,15971904,577
18,16381440,574
18,16790976,572
18,17200512,577
18,17610048,570
18,18019584,566
18,18429120,572
18,18838656,573
18,19248192,573
18,19657728,570
18,20067264,569
18,20476800,569
18,20886336,567
18,21295872,562
18,21705408,569
18,22114944,552
18,22524480,561
18,22934016,565
18,23343552,555
18,23753088,558
18,24162624,560
18,24572160,563
18,24981696,558
18,25391232,561
18,25800768,561
18,26210304,561
18,26619840,562
18,27029376,561
18,27438912,562
18,27848448,562
18,28257984,563
18,28667520,561
18,29077056,562
18,29486592,563
18,29896128,559
18,30305664,558
18,30715200,559
18,31124736,559
18,31534272,558
18,31943808,562
18,32353344,560
18,32762880,563
18,33172416,559
18,33581952,546
18,33991488,556
18,34401024,551
18,34810560,551
18,35220096,550
18,35629632,554
18,36039168,557
18,36448704,557
18,36858240,557
18,37267776,556
18,37677312,557
18,38086848,558
18,38496384,559
18,38905920,559
18,39315456,555
18,39724992,557
18,40134528,558
18,40544064,560
18,40953600,559
18,41363136,556
18,41772672,555
18,42182208,559
18,42591744,559
18,43001280,558
18,43410816,559
18,43820352,558
18,44229888,557
18,44639424,554
18,45048960,549
18,45458496,552
18,45868032,556
18,46277568,553
18,46687104,556
18,47096640,554
18,47506176,554
18,47915712,558
18,48325248,555
18,48734784,558
18,49144320,555
18,49553856,558
18,49963392,555
18,50372928,553
18,50782464,558
18,51192000,554
18,51601536,555
18,52011072,557
18,52420608,557
18,52830144,549
18,53239680,554
18,53649216,552
18,54058752,552
18,54468288,551
18,54877824,557
18,55287360,555
18,55696896,557
18,56106432,555
18,56515968,556
18,56925504,556
18,57335040,556
18,57744576,556
18,58154112,556
18,58563648,554
18,58973184,557
18,59382720,552
18,59792256,554
18,60201792,555
18,60611328,551
18,61020864,547
18,61430400,553
18,61839936,552
18,62249472,553
18,62659008,551
18,63068544,553
18,63478080,552
18,63887616,554
18,64297152,554
18,64706688,555
18,65116224,554
18,65525760,551
19,409488,565
19,818976,683
19,1228464,841
19,1637952,828
19,2047440,836
19,2456928,782
19,2866416,766
19,3275904,724
19,3685392,702
19,4094880,631
19,4504368,649
19,4913856,643
19,5323344,629
19,5732832,620
19,6142320,625
19,6551808,577
19,6961296,588
19,7370784,589
19,7780272,586
19,8189760,567
19,8599248,582
19,9008736,583
19,9418224,584
19,9827712,584
19,10237200,584
19,10646688,577
19,11056176,577
19,11465664,571
19,11875152,578
19,12284640,576
19,12694128,570
19,13103616,574
19,13513104,574
19,13922592,575
19,14332080,577
19,14741568,572
19,15151056,569
19,15560544,575
19,15970032,574
19,16379520,574
19,16789008,574
19,17198496,575
19,17607984,575
19,18017472,574
19,18426960,572
19,18836448,574
19,19245936,574
19,19655424,571
19,20064912,572
19,20474400,574
19,20883888,573
19,21293376,573
19,21702864,567
